cv_cycle,split,method,SMILES,Name,Sol,Sol_prob,Sol_pred
8,random,chemprop_st,Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1,Mol918,1,0.3661562457680702,0
8,random,chemprop_st,COCc1nc(C2CCN(CCO)CC2)no1,Mol1842,1,0.980723363161087,1
8,random,chemprop_st,COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,Mol598,1,0.990868729352951,1
8,random,chemprop_st,CC(C)c1cc(N2CCc3[nH]nc(C4CC4)c3C2)n2nccc2n1,Mol1402,0,0.2015353143215179,0
8,random,chemprop_st,Cc1cc(C(=O)NCCC2=CSC3=NCCCN23)c2cccc(C)c2n1,Mol1235,1,0.3128571093082428,0
8,random,chemprop_st,N#Cc1ccc(OCCn2cccn2)cc1,Mol362,1,0.6022725611925125,1
8,random,chemprop_st,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,Mol1439,1,0.848824965953827,1
8,random,chemprop_st,Cc1ccc(F)c(N(C#N)Cc2nnc(C)o2)c1,Mol3440,1,0.6284152805805207,1
8,random,chemprop_st,CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,Mol822,0,0.1201751887798309,0
8,random,chemprop_st,O=C(c1cc(Oc2cccc(F)c2)nc2ccccc12)N1CCOCC1,Mol3407,0,0.5059200942516326,1
8,random,chemprop_st,CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,Mol64,0,0.8623588263988495,1
8,random,chemprop_st,O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,Mol427,1,0.7929883897304535,1
8,random,chemprop_st,C[C@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,Mol1848,0,0.1694949306547641,0
8,random,chemprop_st,Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,Mol1851,1,0.8028276205062866,1
8,random,chemprop_st,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,Mol1444,0,0.6552059918642044,1
8,random,chemprop_st,CC(=O)N1CCC[C@H]1C(=O)Nc1cccc(OC(F)F)c1,Mol224,1,0.9223177433013916,1
8,random,chemprop_st,CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,Mol552,1,0.4864056348800659,0
8,random,chemprop_st,C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1,Mol1680,0,0.7192772388458252,1
8,random,chemprop_st,CC(=O)Nc1cc(CCC2CCNCC2)ccn1,Mol1059,1,0.9830180525779724,1
8,random,chemprop_st,Clc1ccc2oc(/C=C/c3csnn3)nc2c1,Mol3371,0,0.0143191715702414,0
8,random,chemprop_st,O=C(Nc1ccc(Cl)cn1)C1(c2cccc(Cl)c2)CC1,Mol3119,0,0.0694087397307157,0
8,random,chemprop_st,COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,Mol356,0,0.0331758968532085,0
8,random,chemprop_st,Cn1cc(CN2CCN(c3ccccc3O)CC2)c(-c2ccncc2)n1,Mol1259,0,0.8659058749675751,1
8,random,chemprop_st,NC(=O)c1sc2cc(F)ccc2c1Cl,Mol3427,0,0.2658548310399055,0
8,random,chemprop_st,O=C(NCc1nnc2c(O)nccn12)C1CCCC1,Mol377,1,0.9729436635971068,1
8,random,chemprop_st,Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,Mol476,0,0.1902657896280288,0
8,random,chemprop_st,CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,Mol1698,1,0.8731379270553589,1
8,random,chemprop_st,NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,Mol986,1,0.9374489426612854,1
8,random,chemprop_st,Fc1cccc(Oc2nnnn2-c2ccccc2)c1,Mol3401,0,0.0259695759043097,0
8,random,chemprop_st,Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,Mol1026,1,0.3843094944953918,0
8,random,chemprop_st,CN(C)CCNc1c2c(c(C#N)c3nc4ccccc4n13)CCCC2,Mol1525,1,0.3900839403271675,0
8,random,chemprop_st,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,Mol1008,0,0.3617953062057495,0
8,random,chemprop_st,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,Mol1705,0,0.3955937564373016,0
8,random,chemprop_st,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Mol1175,0,0.903523737192154,1
8,random,chemprop_st,O=C(O)c1cccc(N2CCC(Oc3ccc(Cl)cc3)CC2)n1,Mol1287,1,0.4980409234762192,0
8,random,chemprop_st,Cc1ccc(C)c(CN2C(=O)C(=O)N(CC(C)C)C2=O)c1,Mol3264,0,0.6060485303401947,1
8,random,chemprop_st,Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,Mol382,1,0.9154540061950684,1
8,random,chemprop_st,Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,Mol665,0,0.1056758157908916,0
8,random,chemprop_st,O=C(Nc1ccccc1-n1ccnc1)c1cccs1,Mol766,1,0.9153023719787596,1
9,random,chemprop_st,c1ccc(Cc2ccccc2-c2nnc(-c3cccnc3)o2)cc1,Mol3130,0,0.1315834976732731,0
9,random,chemprop_st,Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,Mol1187,1,0.8350478291511536,1
9,random,chemprop_st,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,Mol1518,0,0.7895686388015747,1
9,random,chemprop_st,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,Mol3254,0,0.1895417027175426,0
9,random,chemprop_st,O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,Mol760,1,0.791714483499527,1
9,random,chemprop_st,CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,Mol1601,1,0.4859861016273498,0
9,random,chemprop_st,CC(=O)NCC1CCN(C(=O)c2ccc(C)nc2)CC1,Mol626,1,0.9858652651309968,1
9,random,chemprop_st,CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,Mol989,0,0.3667303398251533,0
9,random,chemprop_st,Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,Mol166,0,0.163985700905323,0
9,random,chemprop_st,CN(Cc1ccc(Br)o1)C(=O)CN1CCCC1=O,Mol1031,1,0.983179783821106,1
9,random,chemprop_st,CCOc1ccccc1NC(=O)C(=O)NCc1ccccc1F,Mol3395,0,0.7916071712970734,1
9,random,chemprop_st,NC(=O)CN1CCC(CCc2ccccc2)CC1,Mol1832,1,0.9666639566421508,1
9,random,chemprop_st,O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,Mol218,1,0.9878028869628906,1
9,random,chemprop_st,CC1(C)CN(C(=O)c2cscn2)CCS1(=O)=O,Mol3331,1,0.9950454890727995,1
9,random,chemprop_st,CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O,Mol301,1,0.9977578163146972,1
9,random,chemprop_st,Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCCO2,Mol1584,1,0.6674621939659119,1
9,random,chemprop_st,Cc1nn(C)c(C)c1NC(=O)CN1CCC2(CCCCC2)CC1,Mol1538,1,0.9525876104831696,1
9,random,chemprop_st,Cc1cccn(Cc2cccc(C#N)c2)c1=O,Mol790,1,0.5406830608844757,1
9,random,chemprop_st,Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,Mol1048,1,0.9819601237773896,1
9,random,chemprop_st,CCc1cccc(NC(=O)COC(=O)c2cnc(C)cn2)c1,Mol3354,1,0.8276156663894654,1
9,random,chemprop_st,COc1cc2c(cc1NC(C)=O)oc1ccccc12,Mol1336,1,0.3506415218114853,0
9,random,chemprop_st,CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,Mol1,0,0.7376020967960357,1
9,random,chemprop_st,O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,Mol188,0,0.69019935131073,1
9,random,chemprop_st,CC(C)CC(=O)N1CCC(Cc2cccc(-c3cncnc3)c2)(C(=O)NC(C)C)CC1,Mol524,1,0.9247418642044068,1
9,random,chemprop_st,O=c1c2cc(OCc3ccc(Cl)cc3)ccc2nc2n1CCCCC2,Mol3208,0,0.09151366725564,0
9,random,chemprop_st,O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,Mol1792,1,0.9888904631137848,1
9,random,chemprop_st,Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,Mol1514,1,0.826672625541687,1
9,random,chemprop_st,O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12,Mol1041,0,0.4459792226552963,0
9,random,chemprop_st,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,Mol1590,1,0.9377867698669432,1
9,random,chemprop_st,O=C(c1ccc2c(c1)OCO2)N1CCC(c2n[nH]c(C3CC3)n2)CC1,Mol247,0,0.6648696780204773,1
9,random,chemprop_st,NC(=O)COc1ncnc2ccccc12,Mol1245,1,0.9705740690231324,1
9,random,chemprop_st,CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,Mol209,1,0.9907848715782166,1
9,random,chemprop_st,CC(C)(C)OC(=O)N1CC=C(CCC(=O)NO)C1,Mol3355,1,0.9749923169612884,1
9,random,chemprop_st,CC1=C(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccccc2)NC(=O)N1,Mol3406,0,0.4111511766910553,0
9,random,chemprop_st,CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,Mol848,0,0.4003022000193595,0
9,random,chemprop_st,CC(C)C(=O)N1CCC(Nc2ncnc3ccsc23)CC1,Mol666,1,0.9600503206253052,1
9,random,chemprop_st,CC(C)CC(=O)Nc1ccc(Cl)c(C#N)c1,Mol3417,1,0.179483088850975,0
9,random,chemprop_st,Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,Mol802,0,0.7592747390270234,1
9,random,chemprop_st,CN(Cc1ccc(Cl)cc1)C(=O)c1ccc(-n2ccnc2)nc1,Mol1443,1,0.7806862890720367,1
9,random,chemprop_st,O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1,Mol1056,1,0.4093993216753006,0
9,random,chemprop_st,Cc1ccc(-n2ccnc2-c2ccoc2)c2cccnc12,Mol1113,0,0.3438608214259148,0
9,random,chemprop_st,CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1,Mol1457,1,0.303729410469532,0
9,random,chemprop_st,Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,Mol3131,0,0.2485383495688438,0
9,random,chemprop_st,c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,Mol697,0,0.4546411603689194,0
9,random,chemprop_st,Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,Mol383,1,0.8733990609645843,1
9,random,chemprop_st,CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21,Mol1641,1,0.4298510193824768,0
9,random,chemprop_st,CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1,Mol1817,1,0.8952486693859101,1
9,random,chemprop_st,O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCCO4,Mol1014,1,0.6552832961082459,1
9,random,chemprop_st,O=C(Nc1ccc(F)cc1)c1cc(C2CC2)nn1-c1ccccc1,Mol1569,0,0.0830155175179243,0
9,random,chemprop_st,N#Cc1cnn(-c2ccc(F)cc2)c1N,Mol3315,1,0.354888217151165,0
9,random,chemprop_st,COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,Mol71,1,0.80778648853302,1
9,random,chemprop_st,CCCCN(C)C(=O)Nc1cc(C)ccn1,Mol959,1,0.934626680612564,1
9,random,chemprop_st,N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,Mol699,1,0.5474362373352051,1
9,random,chemprop_st,Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,Mol1729,1,0.4389055103063583,0
9,random,chemprop_st,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,Mol53,1,0.6899948298931122,1
9,random,chemprop_st,Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,Mol1397,1,0.7028920352458954,1
9,random,chemprop_st,Cc1nnc(N2CCC(CNc3ccc(C#N)cn3)C2)c(C#N)c1C,Mol3390,0,0.620018595457077,1
9,random,chemprop_st,Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,Mol1289,1,0.6365324974060058,1
9,random,chemprop_st,COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1,Mol1205,0,0.4403964161872863,0
9,random,chemprop_st,COc1cccc(CN2Cc3ccccc3OC3(CCOCC3)C2)c1,Mol1244,0,0.6298236697912216,1
9,random,chemprop_st,O=C(Nc1nc2ccccc2[nH]1)c1cc(Cl)ccc1Cl,Mol3483,0,0.0442596059292554,0
9,random,chemprop_st,CCOC1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1,Mol1313,1,0.9509325742721556,1
9,random,chemprop_st,COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,Mol1836,1,0.6271667689085006,1
9,random,chemprop_st,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,Mol1852,1,0.7174767196178437,1
9,random,chemprop_st,COc1ccccc1CC(=O)Nc1ncc(C)s1,Mol1181,0,0.6822933584451676,1
9,random,chemprop_st,Cc1cc(C)c(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)c1-n1cnnn1,Mol1127,0,0.0618692062795162,0
9,random,chemprop_st,COc1ccc(Nc2nc3ccccc3c3nncn23)cc1,Mol3420,0,0.0579643350094556,0
9,random,chemprop_st,CC(C)NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,Mol3241,0,0.2888382539153099,0
9,random,chemprop_st,Cc1ncc(CN(C)c2nnc(C)c(C)c2C#N)s1,Mol3328,1,0.9402848482131958,1
9,random,chemprop_st,O=C(c1cnc(-c2ccccc2)s1)N1CCOC2(CCCC2)C1,Mol1114,1,0.6517872840166092,1
9,random,chemprop_st,CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,Mol360,0,0.291496954858303,0
9,random,chemprop_st,Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,Mol1342,1,0.452117896080017,0
9,random,chemprop_st,Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,Mol1299,0,0.0913379974663257,0
9,random,chemprop_st,O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,Mol445,0,0.5973513185977936,1
9,random,chemprop_st,CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,Mol660,1,0.483481565117836,0
9,random,chemprop_st,N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,Mol1841,0,0.5003855973482132,1
9,random,chemprop_st,COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,Mol940,1,0.6936861395835876,1
9,random,chemprop_st,CCCC(=O)Nc1ccc(C)c2ncccc12,Mol1377,1,0.5756568193435669,1
9,random,chemprop_st,OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,Mol73,1,0.5092326164245605,1
9,random,chemprop_st,Cc1ccc(-c2nc(-c3ccncc3)n[nH]2)cc1,Mol1784,0,0.0799717858433723,0
9,random,chemprop_st,Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1,Mol1197,1,0.1002235129475593,0
9,random,chemprop_st,O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,Mol749,1,0.5926677584648132,1
9,random,chemprop_st,CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,Mol1296,1,0.5937149375677109,1
9,random,chemprop_st,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,Mol801,1,0.9336347341537476,1
9,random,chemprop_st,COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,Mol406,0,0.2192331984639167,0
9,random,chemprop_st,CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,Mol923,1,0.9210180819034576,1
9,random,chemprop_st,CCC1=Nc2c(cnn2-c2cccc(Cl)c2)C2=NCCCN12,Mol3434,1,0.0507608631625771,0
9,random,chemprop_st,CCNC(=O)c1ccc(-c2cc(C)cc(OC)c2OC)nc1,Mol1189,1,0.7264642596244812,1
9,random,chemprop_st,Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,Mol777,0,0.1273481279611587,0
9,random,chemprop_st,CCc1ccccc1NC(=O)Cn1nc(C)cc1C,Mol426,1,0.6922582447528839,1
9,random,chemprop_st,O=C(NC1=NS(=O)(=O)c2ccccc21)c1cc(-c2ccc(F)cc2)no1,Mol1160,0,0.0395109329372644,0
9,random,chemprop_st,COCC(=O)Nc1nc(C)c(C)s1,Mol664,1,0.9402040600776672,1
9,random,chemprop_st,O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1,Mol313,1,0.6347813695669174,1
9,random,chemprop_st,Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,Mol1661,0,0.3626725971698761,0
9,random,chemprop_st,NC(=O)Cn1nnc(-c2ccccc2F)n1,Mol3464,0,0.4032406777143478,0
9,random,chemprop_st,O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,Mol251,0,0.3700847893953323,0
9,random,chemprop_st,COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,Mol384,1,0.9543797552585602,1
9,random,chemprop_st,Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,Mol723,1,0.9840061485767364,1
9,random,chemprop_st,CCn1ncc(-c2cc(C(F)F)nc(NCCCOC)n2)c1C,Mol1545,1,0.833446329832077,1
9,random,chemprop_st,N#Cc1c(N)nc(-c2ccccc2)nc1C(F)(F)F,Mol3313,0,0.6285272896289825,1
9,random,chemprop_st,CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2ccccc2C(C)=O)cc1,Mol3138,0,0.1857624173164367,0
9,random,chemprop_st,Cc1ccc(N/N=C2\C(=O)N(C)N=C2Nc2ccccc2Cl)cc1,Mol3284,0,0.0120642287191003,0
9,random,chemprop_st,NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,Mol986,1,0.951332825422287,1
9,random,chemprop_st,CC(C)N1CCC(O)(c2ccccc2F)CC1,Mol899,1,0.9327548503875732,1
9,random,chemprop_st,COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1,Mol648,1,0.9015713036060332,1
9,random,chemprop_st,CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F,Mol1124,1,0.9795681059360504,1
9,random,chemprop_st,CC1=NN(c2ccc(F)cc2)C(=O)/C1=C(/C)Nc1ccc(S(N)(=O)=O)cc1,Mol1262,0,0.0356337817385792,0
9,random,chemprop_st,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,Mol1507,0,0.9366145253181456,1
9,random,chemprop_st,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,Mol1565,1,0.9955977201461792,1
9,random,chemprop_st,Cc1ccnc(NC(=O)CN2CCCC2=O)c1,Mol1399,1,0.9327349305152892,1
9,random,chemprop_st,COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,Mol225,1,0.8299194514751435,1
9,random,chemprop_st,Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,Mol234,1,0.8423621237277985,1
9,random,chemprop_st,Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,Mol1695,1,0.9482245922088623,1
9,random,chemprop_st,Cc1nnc(NC(C2CC2)C2CC2)c(C#N)c1C,Mol3270,0,0.6030499637126923,1
9,random,chemprop_st,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,Mol1049,1,0.3283332914113998,0
9,random,chemprop_st,Cc1c(C)n(Cc2ccccc2)c2ncnc(N)c12,Mol1018,1,0.7758927822113038,1
9,random,chemprop_st,CC(C)(C)C(=O)N1CCC(CN2CCCC[C@@H]2CO)CC1,Mol1319,1,0.9875301122665404,1
9,random,chemprop_st,Cc1nc(N(C)C)cc(C2(C)CCNCC2)n1,Mol1217,1,0.9941323220729829,1
9,random,chemprop_st,CCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,Mol1589,0,0.8397402465343475,1
9,random,chemprop_st,c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,Mol1788,0,0.6076673090457916,1
9,random,chemprop_st,COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,Mol223,0,0.1498583264648914,0
9,random,chemprop_st,Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,Mol52,0,0.7499400854110718,1
9,random,chemprop_st,Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,Mol389,1,0.2710349023342132,0
9,random,chemprop_st,CC(C)COc1cc(F)cc(-c2cncc(C(=O)N3CCCC3)n2)c1,Mol3210,0,0.5122043341398239,1
9,random,chemprop_st,NC(=O)Cn1ccc(-c2ccccc2)n1,Mol813,1,0.8859083592891693,1
9,random,chemprop_st,Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,Mol3164,1,0.9483432114124298,1
9,random,chemprop_st,CNC(=O)c1ccc(N(C)C2CCC2)nn1,Mol252,1,0.9330355584621428,1
9,random,chemprop_st,CN1CCc2nc(NC(=O)c3cncn3-c3ccccc3)sc2C1,Mol1076,1,0.7749172687530518,1
9,random,chemprop_st,CN(C)C1CN(c2nc(-c3cnccn3)nc3sc4c(c23)CCCC4)C1,Mol1310,1,0.3877050399780273,0
9,random,chemprop_st,Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,Mol1652,1,0.6963897198438644,1
9,random,chemprop_st,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,Mol889,0,0.2416750520467758,0
9,random,chemprop_st,c1ccc2c(c1)CCN(Cc1nnc3n1CCC3)C2,Mol1539,1,0.6133871138095855,1
9,random,chemprop_st,Cc1oc2cc(OCC(=O)Nc3nccs3)ccc2c(=O)c1Oc1ccc(F)cc1,Mol3147,0,0.3718726813793182,0
9,random,chemprop_st,N#Cc1cccc(CN2CCN(CCO)CC2)c1,Mol1647,1,0.951223248243332,1
9,random,chemprop_st,COc1ccc(CC(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cc1OC,Mol1554,0,0.203923325240612,0
9,random,chemprop_st,Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,Mol765,1,0.8872850716114045,1
9,random,chemprop_st,Cc1ccc(C)c2c(O)cc(CN3CC(c4ccccn4)C3)nc12,Mol947,1,0.8270352840423584,1
9,random,chemprop_st,O=C(Nc1cc(Cl)ccc1Cl)c1cccc(N2CCCC2=O)c1,Mol1849,0,0.0678159844130277,0
9,random,chemprop_st,O=C(Nc1ccccc1)c1sc(N2CCOCC2)nc1-c1ccccc1,Mol3167,0,0.2057970970869064,0
9,random,chemprop_st,CC(C)c1nnc(NCc2ccn(C)c2)o1,Mol897,0,0.8917865037918091,1
9,random,chemprop_st,Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)sc3C)CC2)no1,Mol1508,1,0.931769734621048,1
9,random,chemprop_st,O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1,Mol1241,1,0.8991967618465424,1
9,random,chemprop_st,N#Cc1cnn(-c2nc(-c3ccc(Br)s3)cs2)c1N,Mol3396,0,0.0544758934527635,0
9,random,chemprop_st,O=C(O)Cc1nc2ccccc2[nH]1,Mol3309,0,0.9863765001296996,1
9,random,chemprop_st,Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,Mol963,1,0.9551449596881868,1
9,random,chemprop_st,CN(Cc1cnccn1)C(=O)c1cc(-c2ccc(F)cc2)on1,Mol3461,0,0.9338373601436616,1
9,random,chemprop_st,Cc1nc(N2CCOc3ccccc3C2)c2cnn(C)c2n1,Mol1184,1,0.5921464383602142,1
9,random,chemprop_st,CCC1(O)CN(c2ncccc2C#N)C1,Mol1067,1,0.910377597808838,1
9,random,chemprop_st,CN(CCOCCOc1ccccc1-c1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,Mol1249,0,0.9812545955181122,1
9,random,chemprop_st,O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3,Mol3314,0,0.6068312883377075,1
9,random,chemprop_st,Cc1ccccc1-n1nc(C(C)(C)C)cc1N,Mol939,1,0.2750860989093781,0
9,random,chemprop_st,CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,Mol194,1,0.8783917188644409,1
9,random,chemprop_st,CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,Mol1773,1,0.9304101407527924,1
9,random,chemprop_st,CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccccc2Cl)CC1,Mol170,0,0.3931945264339447,0
9,random,chemprop_st,CSc1ccc(NC(=O)Cn2nc(C3CC3)ccc2=O)cc1,Mol529,0,0.1868327714502811,0
9,random,chemprop_st,CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1,Mol2,0,0.4555461764335632,0
9,random,chemprop_st,COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,Mol604,0,0.4037946999073029,0
9,random,chemprop_st,Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,Mol1482,1,0.5833622068166733,1
9,random,chemprop_st,Cc1nn(C)c2nc(C(C)C)cc(C(=O)O)c12,Mol1758,1,0.9830711483955384,1
9,random,chemprop_st,COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,Mol585,1,0.903758841753006,1
9,random,chemprop_st,O=C1CCC(=O)N1CCN1CCCCc2ccccc21,Mol746,1,0.8501110076904297,1
9,random,chemprop_st,Cc1cccc2sc(NC(=O)c3cccnc3)nc12,Mol3160,0,0.253435431420803,0
9,random,chemprop_st,CN1CC(=O)N(CCCC(=O)Nc2cccc(C#Cc3cccs3)c2)C1=O,Mol1101,1,0.7400633871555329,1
9,random,chemprop_st,CC(C)(C)n1cc(CNc2cccnc2)cn1,Mol1394,1,0.8722594738006592,1
